Date,Time,"Wetness (S-LWA 20759914:9895688-1), %","Solar Radiation (S-LIB 20759914:9903142-1), W/m^2","RH (S-THB 20759914:9909397-2), %","Dew Point (S-THB 20759914:9909397-3), *F","Pressure (S-BPB 20759914:10661037-1), inHg","Rain (S-RGF 20759914:20538794-1), in","Water Content (S-SMD 20759914:20538936-1), m^3/m^3","Battery (RX3000 BATTERY 20759914:20759914-B), V","Wind Speed (S-WCF 20759914:20941310-1), mph","Gust Speed (S-WCF 20759914:20941310-2), mph","Wind Direction (S-WCF 20759914:20941310-3), *","Temperature (S-THB 20759914:9909397-1), *F","Temperature (S-TMB 20759914:20160651-1), *F","Wind Speed (S-WCA 20759914:9907761-1), mph","Gust Speed (S-WCA 20759914:9907761-2), mph","Wind Direction (S-WCA 20759914:9907761-3), *","Temperature (S-THB 20759914:9909397-1), *F","Temperature (S-TMB 20759914:20160651-1), *F","Wetness (S-LWA 20759914:9895688-1), %","Solar Radiation (S-LIB 20759914:9903142-1), W/m^2","Wind Speed (S-WCA 20759914:9907761-1), mph","Gust Speed (S-WCA 20759914:9907761-2), mph","Wind Direction (S-WCA 20759914:9907761-3), *","Temperature (S-THB 20759914:9909397-1), *F","RH (S-THB 20759914:9909397-2), %","Dew Point (S-THB 20759914:9909397-3), *F","Pressure (S-BPB 20759914:10661037-1), inHg","Temperature (S-TMB 20759914:20160651-1), *F","Rain (S-RGF 20759914:20538794-1), in","Water Content (S-SMD 20759914:20538936-1), m^3/m^3","Battery (RX3000 BATTERY 20759914:20759914-B), V"
12/01/20,16:10:00,0.6,144,60.80,43.78,29.404,0.000,0.3008,4.302,8.2,19.4,102,57.16,52.64,,,,,,,,,,,,,,,,,,
12/01/20,16:15:00,0.6,141,61.20,43.54,29.410,0.000,0.3005,4.325,8.2,17.9,95,56.73,52.64,,,,,,,,,,,,,,,,,,
12/01/20,16:20:00,0.6,129,61.50,43.59,29.407,0.000,0.3005,4.305,9.0,19.4,112,56.64,52.64,,,,,,,,,,,,,,,,,,
12/01/20,16:25:00,0.6,101,61.80,43.43,29.410,0.000,0.3005,4.302,6.0,16.4,110,56.34,52.60,,,,,,,,,,,,,,,,,,
12/01/20,16:30:00,0.6,79,61.90,43.19,29.413,0.000,0.3001,4.301,6.0,11.2,112,56.04,52.60,,,,,,,,,,,,,,,,,,
12/01/20,16:35:00,1.2,33,62.00,42.69,29.419,0.000,0.3001,4.304,6.7,15.7,122,55.47,52.55,,,,,,,,,,,,,,,,,,
12/01/20,16:40:00,1.2,33,60.60,41.28,29.422,0.000,0.3001,4.301,8.2,16.4,126,54.60,52.55,,,,,,,,,,,,,,,,,,
12/01/20,16:45:00,1.2,33,61.00,41.29,29.425,0.000,0.3001,4.301,8.2,15.7,129,54.43,52.51,,,,,,,,,,,,,,,,,,
12/01/20,16:50:00,1.8,32,61.40,41.17,29.425,0.000,0.3005,4.301,8.2,17.9,125,54.13,52.51,,,,,,,,,,,,,,,,,,
12/01/20,16:55:00,1.8,23,61.50,40.96,29.425,0.000,0.3005,4.299,7.5,14.2,126,53.86,52.47,,,,,,,,,,,,,,,,,,
12/01/20,17:00:00,1.8,19,60.60,40.30,29.428,0.000,0.3005,4.299,9.0,19.4,124,53.56,52.47,,,,,,,,,,,,,,,,,,
12/01/20,17:05:00,1.2,18,58.70,39.48,29.428,0.000,0.2997,4.298,11.2,21.7,124,53.56,52.42,,,,,,,,,,,,,,,,,,
12/01/20,17:10:00,1.8,14,59.00,39.57,29.434,0.000,0.2997,4.284,9.7,17.9,119,53.52,52.42,,,,,,,,,,,,,,,,,,
12/01/20,17:15:00,1.8,11,59.60,39.58,29.434,0.000,0.2997,4.278,7.5,14.9,111,53.25,52.38,,,,,,,,,,,,,,,,,,
12/01/20,17:20:00,2.4,8,59.60,39.50,29.434,0.000,0.3001,4.281,6.7,16.4,112,53.17,52.38,,,,,,,,,,,,,,,,,,
12/01/20,17:25:00,1.8,1,58.60,39.07,29.437,0.000,0.3001,4.281,9.0,19.4,108,53.17,52.33,,,,,,,,,,,,,,,,,,
12/01/20,17:30:00,1.8,1,59.10,38.67,29.440,0.000,0.2997,4.281,7.5,15.7,126,52.51,52.29,,,,,,,,,,,,,,,,,,
12/01/20,17:35:00,1.2,1,56.80,37.53,29.440,0.000,0.2994,4.280,9.0,19.4,125,52.38,52.29,,,,,,,,,,,,,,,,,,
12/01/20,17:40:00,1.2,1,55.60,36.74,29.443,0.000,0.2997,4.278,8.2,16.4,122,52.12,52.29,,,,,,,,,,,,,,,,,,
12/01/20,17:45:00,0.6,1,55.70,36.54,29.446,0.000,0.2994,4.278,6.7,16.4,122,51.85,52.25,,,,,,,,,,,,,,,,,,
12/01/20,17:50:00,1.2,1,55.70,36.30,29.449,0.000,0.2994,4.278,6.0,12.0,121,51.59,52.20,,,,,,,,,,,,,,,,,,
12/01/20,17:55:00,1.2,1,56.40,36.28,29.449,0.000,0.2994,4.277,4.5,9.0,121,51.24,52.16,,,,,,,,,,,,,,,,,,
12/01/20,18:00:00,1.2,1,57.60,36.94,29.452,0.000,0.2994,4.277,4.5,9.7,114,51.37,52.12,,,,,,,,,,,,,,,,,,
12/01/20,18:05:00,1.2,1,57.60,36.86,29.455,0.000,0.2997,4.277,5.2,10.5,114,51.28,52.12,,,,,,,,,,,,,,,,,,
12/01/20,18:10:00,1.8,1,58.20,36.75,29.455,0.000,0.2994,4.268,5.2,9.7,114,50.89,52.07,,,,,,,,,,,,,,,,,,
12/01/20,18:15:00,1.2,1,57.30,36.48,29.458,0.000,0.2990,4.266,9.0,17.2,108,51.02,52.07,,,,,,,,,,,,,,,,,,
12/01/20,18:20:00,1.8,1,57.70,36.53,29.464,0.000,0.2990,4.269,7.5,14.9,112,50.89,52.03,,,,,,,,,,,,,,,,,,
12/01/20,18:25:00,1.8,1,58.60,36.59,29.466,0.000,0.2990,4.269,6.0,12.7,110,50.53,51.98,,,,,,,,,,,,,,,,,,
12/01/20,18:30:00,2.4,1,58.10,35.96,29.466,0.000,0.2990,4.269,6.0,13.4,104,50.09,51.94,,,,,,,,,,,,,,,,,,
12/01/20,18:35:00,2.4,1,59.20,36.27,29.472,0.000,0.2990,4.271,6.0,12.0,105,49.91,51.94,,,,,,,,,,,,,,,,,,
12/01/20,18:40:00,2.9,1,60.70,36.57,29.475,0.000,0.2994,4.269,6.0,16.4,104,49.56,51.90,,,,,,,,,,,,,,,,,,
12/01/20,18:45:00,4.1,1,62.20,37.02,29.475,0.000,0.2997,4.269,6.0,17.2,104,49.38,51.85,,,,,,,,,,,,,,,,,,
12/01/20,18:50:00,5.3,1,62.80,37.34,29.478,0.000,0.2990,4.269,7.5,14.9,107,49.47,51.85,,,,,,,,,,,,,,,,,,
12/01/20,18:55:00,6.5,1,63.70,37.54,29.484,0.000,0.2990,4.268,6.7,15.7,105,49.29,51.76,,,,,,,,,,,,,,,,,,
12/01/20,19:00:00,7.6,1,64.10,37.74,29.487,0.000,0.2990,4.268,9.7,18.7,111,49.34,51.76,,,,,,,,,,,,,,,,,,
12/01/20,19:05:00,8.8,1,64.80,38.02,29.490,0.000,0.2990,4.268,8.2,16.4,112,49.34,51.72,,,,,,,,,,,,,,,,,,
12/01/20,19:10:00,11.8,1,65.10,37.79,29.490,0.000,0.2994,4.260,7.5,15.7,108,48.98,51.68,,,,,,,,,,,,,,,,,,
12/01/20,19:15:00,14.1,1,66.10,37.89,29.490,0.000,0.2990,4.259,6.0,12.7,111,48.67,51.63,,,,,,,,,,,,,,,,,,
12/01/20,19:20:00,15.3,1,66.40,38.00,29.493,0.000,0.2987,4.260,6.0,17.2,104,48.67,51.59,,,,,,,,,,,,,,,,,,
12/01/20,19:25:00,15.3,1,66.30,37.96,29.499,0.000,0.2994,4.262,7.5,13.4,108,48.67,51.59,,,,,,,,,,,,,,,,,,
12/01/20,19:30:00,16.5,1,66.30,38.01,29.502,0.000,0.2990,4.262,8.2,16.4,107,48.72,51.55,,,,,,,,,,,,,,,,,,
12/01/20,19:35:00,21.2,1,67.10,38.14,29.505,0.000,0.2990,4.262,6.7,13.4,111,48.54,51.50,,,,,,,,,,,,,,,,,,
12/01/20,19:40:00,20.6,1,67.60,38.16,29.508,0.000,0.2987,4.262,6.0,13.4,104,48.36,51.46,,,,,,,,,,,,,,,,,,
12/01/20,19:45:00,26.5,1,68.00,37.76,29.511,0.000,0.2990,4.262,4.5,12.0,112,47.78,51.41,,,,,,,,,,,,,,,,,,
12/01/20,19:50:00,21.8,1,68.00,38.01,29.511,0.000,0.2990,4.262,5.2,12.0,118,48.05,51.41,,,,,,,,,,,,,,,,,,
12/01/20,19:55:00,18.8,1,66.80,37.52,29.517,0.000,0.2990,4.262,6.7,15.7,108,48.00,51.37,,,,,,,,,,,,,,,,,,
12/01/20,20:00:00,20.0,1,65.80,37.35,29.520,0.000,0.2990,4.262,6.7,12.0,112,48.23,51.33,,,,,,,,,,,,,,,,,,
12/01/20,20:05:00,22.9,1,65.60,36.93,29.523,0.000,0.2990,4.260,6.7,13.4,110,47.87,51.33,,,,,,,,,,,,,,,,,,
12/01/20,20:10:00,22.9,1,66.30,36.94,29.526,0.000,0.2990,4.253,6.0,13.4,104,47.60,51.28,,,,,,,,,,,,,,,,,,
12/01/20,20:15:00,21.2,1,66.40,36.81,29.526,0.000,0.2987,4.253,6.0,12.0,107,47.42,51.24,,,,,,,,,,,,,,,,,,
12/01/20,20:20:00,22.9,1,66.20,36.69,29.531,0.000,0.2984,4.256,6.7,12.7,107,47.38,51.19,,,,,,,,,,,,,,,,,,
12/01/20,20:25:00,22.9,1,66.80,36.71,29.531,0.000,0.2984,4.257,6.0,13.4,108,47.15,51.15,,,,,,,,,,,,,,,,,,
12/01/20,20:30:00,23.5,1,67.20,36.73,29.534,0.000,0.2987,4.257,5.2,11.2,114,47.02,51.15,,,,,,,,,,,,,,,,,,
12/01/20,20:35:00,25.9,1,67.40,36.93,29.534,0.000,0.2990,4.257,5.2,9.7,111,47.15,51.11,,,,,,,,,,,,,,,,,,
12/01/20,20:40:00,22.9,1,67.20,36.94,29.540,0.000,0.2987,4.257,6.7,13.4,107,47.24,51.06,,,,,,,,,,,,,,,,,,
12/01/20,20:45:00,24.7,1,67.60,37.01,29.540,0.000,0.2987,4.257,6.0,12.7,104,47.15,51.02,,,,,,,,,,,,,,,,,,
12/01/20,20:50:00,24.7,1,67.80,37.00,29.543,0.000,0.2984,4.257,7.5,14.2,111,47.06,51.02,,,,,,,,,,,,,,,,,,
12/01/20,20:55:00,24.1,1,67.60,36.88,29.543,0.000,0.2987,4.257,8.2,15.7,105,47.02,50.97,,,,,,,,,,,,,,,,,,
12/01/20,21:00:00,24.1,1,66.70,36.71,29.546,0.000,0.2979,4.257,9.0,18.7,107,47.20,50.93,,,,,,,,,,,,,,,,,,
12/01/20,21:05:00,23.5,1,67.00,36.74,29.549,0.000,0.2979,4.257,6.7,10.5,111,47.11,50.89,,,,,,,,,,,,,,,,,,
12/01/20,21:10:00,20.6,1,66.20,36.65,29.549,0.000,0.2984,4.248,9.0,15.7,118,47.33,50.89,,,,,,,,,,,,,,,,,,
12/01/20,21:15:00,20.6,1,65.50,36.21,29.552,0.000,0.2984,4.247,7.5,17.2,118,47.15,50.84,,,,,,,,,,,,,,,,,,
12/01/20,21:20:00,20.6,1,64.00,35.84,29.558,0.000,0.2984,4.251,11.2,26.1,115,47.38,50.80,,,,,,,,,,,,,,,,,,
12/01/20,21:25:00,20.0,1,64.00,35.75,29.561,0.000,0.2984,4.253,9.0,19.4,114,47.29,50.80,,,,,,,,,,,,,,,,,,
12/01/20,21:30:00,18.2,1,63.90,35.50,29.567,0.000,0.2976,4.253,7.5,17.2,118,47.06,50.71,,,,,,,,,,,,,,,,,,
12/01/20,21:35:00,17.6,1,63.30,35.30,29.567,0.000,0.2984,4.254,11.2,20.9,111,47.11,50.71,,,,,,,,,,,,,,,,,,
12/01/20,21:40:00,19.4,1,63.60,35.25,29.570,0.000,0.2979,4.253,10.5,21.7,119,46.93,50.71,,,,,,,,,,,,,,,,,,
12/01/20,21:45:00,14.7,1,63.40,34.79,29.579,0.000,0.2976,4.254,9.0,19.4,132,46.53,50.66,,,,,,,,,,,,,,,,,,
12/01/20,21:50:00,16.5,1,60.80,33.27,29.585,0.000,0.2976,4.254,9.7,20.9,135,46.03,50.62,,,,,,,,,,,,,,,,,,
12/01/20,21:55:00,13.5,1,59.50,32.18,29.588,0.000,0.2979,4.254,9.7,19.4,124,45.44,50.58,,,,,,,,,,,,,,,,,,
12/01/20,22:00:00,14.1,1,58.20,31.30,29.588,0.000,0.2976,4.254,8.2,20.2,129,45.08,50.53,,,,,,,,,,,,,,,,,,
12/01/20,22:05:00,12.4,1,58.60,31.38,29.588,0.000,0.2984,4.253,7.5,17.9,125,44.99,50.53,,,,,,,,,,,,,,,,,,
12/01/20,22:10:00,12.9,1,58.50,31.08,29.591,0.000,0.2973,4.245,6.7,12.7,125,44.72,50.49,,,,,,,,,,,,,,,,,,
12/01/20,22:15:00,12.4,1,59.00,31.03,29.588,0.000,0.2979,4.242,6.7,14.9,122,44.45,50.44,,,,,,,,,,,,,,,,,,
12/01/20,22:20:00,14.7,1,58.70,30.44,29.588,0.000,0.2984,4.247,5.2,16.4,131,43.94,50.44,,,,,,,,,,,,,,,,,,
12/01/20,22:25:00,12.9,1,58.60,30.74,29.591,0.000,0.2979,4.248,7.5,14.2,121,44.31,50.40,,,,,,,,,,,,,,,,,,
12/01/20,22:30:00,14.7,1,58.30,30.40,29.591,0.000,0.2976,4.248,6.7,14.2,129,44.08,50.36,,,,,,,,,,,,,,,,,,
12/01/20,22:35:00,12.4,1,58.90,30.52,29.596,0.000,0.2973,4.250,5.2,11.2,117,43.94,50.36,,,,,,,,,,,,,,,,,,
12/01/20,22:40:00,11.2,1,58.90,30.35,29.596,0.000,0.2979,4.248,5.2,11.2,114,43.76,50.31,,,,,,,,,,,,,,,,,,
12/01/20,22:45:00,14.7,1,58.90,30.09,29.593,0.000,0.2976,4.250,6.0,11.2,118,43.49,50.27,,,,,,,,,,,,,,,,,,
12/01/20,22:50:00,13.5,1,59.60,30.21,29.596,0.000,0.2976,4.250,5.2,9.0,128,43.30,50.27,,,,,,,,,,,,,,,,,,
12/01/20,22:55:00,12.9,1,59.60,30.38,29.599,0.000,0.2970,4.248,6.0,12.7,121,43.49,50.22,,,,,,,,,,,,,,,,,,
12/01/20,23:00:00,11.2,1,60.00,30.33,29.599,0.000,0.2970,4.250,3.7,9.0,125,43.26,50.18,,,,,,,,,,,,,,,,,,
12/01/20,23:05:00,10.6,1,59.50,30.38,29.599,0.000,0.2970,4.250,5.2,10.5,128,43.53,50.18,,,,,,,,,,,,,,,,,,
12/01/20,23:10:00,11.8,1,59.90,30.50,29.599,0.000,0.2970,4.241,5.2,10.5,125,43.49,50.14,,,,,,,,,,,,,,,,,,
12/01/20,23:15:00,10.0,1,59.40,30.47,29.599,0.000,0.2976,4.239,5.2,9.7,124,43.67,50.09,,,,,,,,,,,,,,,,,,
12/01/20,23:20:00,10.0,1,59.80,30.64,29.599,0.000,0.2973,4.242,3.7,8.2,125,43.67,50.05,,,,,,,,,,,,,,,,,,
12/01/20,23:25:00,10.0,1,59.50,30.60,29.599,0.000,0.2973,4.244,3.7,6.7,118,43.76,50.00,,,,,,,,,,,,,,,,,,
12/01/20,23:30:00,11.2,1,60.30,30.88,29.602,0.000,0.2970,4.244,3.7,9.7,119,43.72,50.00,,,,,,,,,,,,,,,,,,
12/01/20,23:35:00,11.2,1,60.40,30.93,29.605,0.000,0.2973,4.245,3.7,9.7,118,43.72,49.96,,,,,,,,,,,,,,,,,,
12/01/20,23:40:00,10.0,1,59.80,30.72,29.608,0.000,0.2973,4.245,4.5,7.5,121,43.76,49.91,,,,,,,,,,,,,,,,,,
12/01/20,23:45:00,12.4,1,60.60,30.96,29.611,0.000,0.2973,4.247,3.0,6.0,122,43.67,49.91,,,,,,,,,,,,,,,,,,
12/01/20,23:50:00,12.4,1,61.40,31.07,29.608,0.000,0.2966,4.245,2.2,5.2,135,43.44,49.87,,,,,,,,,,,,,,,,,,
12/01/20,23:55:00,14.1,1,61.70,31.23,29.614,0.000,0.2973,4.245,2.2,6.7,119,43.49,49.83,,,,,,,,,,,,,,,,,,
12/02/20,00:00:00,12.4,1,61.80,31.19,29.614,0.000,0.2966,4.245,2.2,4.5,121,43.40,49.83,,,,,,,,,,,,,,,,,,
12/02/20,00:05:00,15.3,1,62.10,31.05,29.614,0.000,0.2973,4.245,2.2,3.7,117,43.12,49.78,,,,,,,,,,,,,,,,,,
12/02/20,00:10:00,14.7,1,62.20,31.00,29.614,0.000,0.2973,4.236,3.7,7.5,121,43.03,49.78,,,,,,,,,,,,,,,,,,
12/02/20,00:15:00,19.4,1,62.70,30.76,29.614,0.000,0.2973,4.233,2.2,6.0,121,42.57,49.74,,,,,,,,,,,,,,,,,,
12/02/20,00:20:00,20.0,1,63.80,30.84,29.617,0.000,0.2976,4.238,3.0,6.0,128,42.20,49.74,,,,,,,,,,,,,,,,,,
12/02/20,00:25:00,22.9,1,64.60,30.93,29.620,0.000,0.2970,4.241,2.2,5.2,125,41.97,49.69,,,,,,,,,,,,,,,,,,
12/02/20,00:30:00,22.4,1,65.50,31.14,29.623,0.000,0.2966,4.242,3.0,6.0,135,41.83,49.65,,,,,,,,,,,,,,,,,,
12/02/20,00:35:00,21.8,1,66.00,31.55,29.623,0.000,0.2973,4.242,3.0,9.0,121,42.06,49.65,,,,,,,,,,,,,,,,,,
12/02/20,00:40:00,20.0,1,65.90,31.64,29.626,0.000,0.2970,4.242,3.7,7.5,121,42.20,49.60,,,,,,,,,,,,,,,,,,
12/02/20,00:45:00,20.0,1,66.30,31.75,29.626,0.000,0.2973,4.242,3.7,6.7,117,42.16,49.60,,,,,,,,,,,,,,,,,,
12/02/20,00:50:00,22.4,1,66.90,31.92,29.626,0.000,0.2966,4.242,3.7,7.5,121,42.11,49.56,,,,,,,,,,,,,,,,,,
12/02/20,00:55:00,25.9,1,67.50,31.88,29.623,0.000,0.2970,4.242,3.0,6.0,121,41.83,49.56,,,,,,,,,,,,,,,,,,
12/02/20,01:00:00,24.7,1,68.10,31.88,29.629,0.000,0.2970,4.242,3.0,6.0,117,41.60,49.52,,,,,,,,,,,,,,,,,,
12/02/20,01:05:00,29.4,1,68.50,31.93,29.629,0.000,0.2970,4.242,3.0,5.2,117,41.51,49.52,,,,,,,,,,,,,,,,,,
12/02/20,01:10:00,27.1,1,68.80,32.04,29.629,0.000,0.2970,4.233,3.0,6.7,112,41.51,49.47,,,,,,,,,,,,,,,,,,
12/02/20,01:15:00,23.5,1,68.20,32.22,29.629,0.000,0.2970,4.230,4.5,7.5,105,41.92,49.47,,,,,,,,,,,,,,,,,,
12/02/20,01:20:00,24.7,1,67.50,31.84,29.632,0.000,0.2970,4.235,4.5,9.0,112,41.79,49.43,,,,,,,,,,,,,,,,,,
12/02/20,01:25:00,23.5,1,67.10,31.33,29.632,0.000,0.2970,4.236,3.7,10.5,119,41.42,49.38,,,,,,,,,,,,,,,,,,
12/02/20,01:30:00,18.2,1,65.30,30.97,29.635,0.000,0.2966,4.238,6.0,9.7,110,41.74,49.38,,,,,,,,,,,,,,,,,,
12/02/20,01:35:00,18.8,1,65.10,30.72,29.632,0.000,0.2970,4.238,6.0,13.4,119,41.55,49.34,,,,,,,,,,,,,,,,,,
12/02/20,01:40:00,18.8,1,64.80,30.21,29.638,0.000,0.2966,4.238,5.2,12.7,117,41.14,49.29,,,,,,,,,,,,,,,,,,
12/02/20,01:45:00,19.4,1,64.90,30.25,29.641,0.000,0.2966,4.238,5.2,10.5,115,41.14,49.29,,,,,,,,,,,,,,,,,,
12/02/20,01:50:00,20.0,1,65.10,30.06,29.644,0.000,0.2963,4.238,5.2,11.2,115,40.86,49.25,,,,,,,,,,,,,,,,,,
12/02/20,01:55:00,19.4,1,65.30,30.40,29.644,0.000,0.2966,4.239,6.0,14.2,110,41.14,49.25,,,,,,,,,,,,,,,,,,
12/02/20,02:00:00,18.2,1,64.70,30.39,29.650,0.000,0.2963,4.238,7.5,12.0,114,41.37,49.21,,,,,,,,,,,,,,,,,,
12/02/20,02:05:00,18.8,1,64.10,29.59,29.650,0.000,0.2963,4.239,6.0,14.9,115,40.76,49.16,,,,,,,,,,,,,,,,,,
12/02/20,02:10:00,17.1,1,63.90,29.78,29.653,0.000,0.2963,4.229,7.5,15.7,114,41.04,49.16,,,,,,,,,,,,,,,,,,
12/02/20,02:15:00,15.3,1,63.30,29.02,29.655,0.000,0.2959,4.227,5.2,10.5,124,40.49,49.12,,,,,,,,,,,,,,,,,,
12/02/20,02:20:00,17.1,1,63.00,28.94,29.658,0.000,0.2963,4.230,6.7,13.4,119,40.53,49.07,,,,,,,,,,,,,,,,,,
12/02/20,02:25:00,15.9,1,62.80,28.69,29.658,0.000,0.2966,4.233,5.2,11.2,126,40.35,49.07,,,,,,,,,,,,,,,,,,
12/02/20,02:30:00,17.1,1,62.40,28.27,29.658,0.000,0.2966,4.235,6.0,16.4,126,40.06,49.03,,,,,,,,,,,,,,,,,,
12/02/20,02:35:00,13.5,1,62.50,27.95,29.661,0.000,0.2966,4.235,5.2,10.5,122,39.69,48.98,,,,,,,,,,,,,,,,,,
12/02/20,02:40:00,15.9,1,62.50,28.13,29.661,0.000,0.2963,4.235,6.0,10.5,126,39.88,48.98,,,,,,,,,,,,,,,,,,
12/02/20,02:45:00,15.3,1,63.20,28.04,29.664,0.000,0.2966,4.235,4.5,6.7,124,39.50,48.94,,,,,,,,,,,,,,,,,,
12/02/20,02:50:00,18.8,1,63.60,28.29,29.667,0.000,0.2963,4.235,5.2,9.7,122,39.60,48.94,,,,,,,,,,,,,,,,,,
12/02/20,02:55:00,18.8,1,64.30,28.42,29.673,0.000,0.2966,4.235,5.2,9.7,124,39.45,48.89,,,,,,,,,,,,,,,,,,
12/02/20,03:00:00,17.1,1,63.90,28.18,29.673,0.000,0.2966,4.235,6.0,12.0,117,39.36,48.85,,,,,,,,,,,,,,,,,,
12/02/20,03:05:00,17.1,1,64.10,28.25,29.679,0.000,0.2966,4.235,5.2,11.2,119,39.36,48.81,,,,,,,,,,,,,,,,,,
12/02/20,03:10:00,17.1,1,64.20,27.93,29.679,0.000,0.2959,4.226,5.2,9.0,121,38.98,48.76,,,,,,,,,,,,,,,,,,
12/02/20,03:15:00,14.1,1,64.30,28.11,29.682,0.000,0.2959,4.223,5.2,12.0,128,39.12,48.76,,,,,,,,,,,,,,,,,,
12/02/20,03:20:00,16.5,1,64.10,27.54,29.685,0.000,0.2959,4.229,4.5,9.0,126,38.61,48.72,,,,,,,,,,,,,,,,,,
12/02/20,03:25:00,17.1,1,64.70,27.81,29.685,0.000,0.2959,4.230,4.5,9.0,122,38.65,48.72,,,,,,,,,,,,,,,,,,
12/02/20,03:30:00,18.8,1,64.90,27.52,29.685,0.000,0.2963,4.232,3.0,5.2,135,38.27,48.67,,,,,,,,,,,,,,,,,,
12/02/20,03:35:00,14.1,1,64.60,27.77,29.685,0.000,0.2966,4.230,6.7,16.4,124,38.65,48.63,,,,,,,,,,,,,,,,,,
12/02/20,03:40:00,15.3,1,63.70,27.38,29.688,0.000,0.2959,4.232,6.7,14.2,115,38.61,48.58,,,,,,,,,,,,,,,,,,
12/02/20,03:45:00,15.3,1,63.70,27.11,29.691,0.000,0.2963,4.232,6.0,10.5,119,38.32,48.58,,,,,,,,,,,,,,,,,,
12/02/20,03:50:00,15.3,1,63.60,26.76,29.691,0.000,0.2959,4.232,5.2,14.2,122,37.99,48.54,,,,,,,,,,,,,,,,,,
12/02/20,03:55:00,13.5,1,63.20,26.79,29.691,0.000,0.2966,4.232,6.0,11.2,121,38.18,48.54,,,,,,,,,,,,,,,,,,
12/02/20,04:00:00,13.5,1,62.50,26.56,29.694,0.000,0.2966,4.232,6.7,12.0,118,38.23,48.49,,,,,,,,,,,,,,,,,,
12/02/20,04:05:00,15.9,1,63.10,26.21,29.697,0.000,0.2959,4.232,4.5,7.5,125,37.61,48.49,,,,,,,,,,,,,,,,,,
12/02/20,04:10:00,14.1,1,63.30,26.51,29.697,0.000,0.2959,4.223,6.0,10.5,115,37.85,48.45,,,,,,,,,,,,,,,,,,
12/02/20,04:15:00,14.1,1,62.70,26.33,29.697,0.000,0.2959,4.220,6.0,11.2,111,37.89,48.41,,,,,,,,,,,,,,,,,,
12/02/20,04:20:00,17.1,1,63.30,26.15,29.697,0.000,0.2959,4.224,4.5,9.0,117,37.46,48.36,,,,,,,,,,,,,,,,,,
12/02/20,04:25:00,15.3,1,63.20,26.25,29.697,0.000,0.2959,4.227,5.2,9.0,111,37.61,48.36,,,,,,,,,,,,,,,,,,
12/02/20,04:30:00,15.3,1,64.10,25.95,29.700,0.000,0.2959,4.227,3.7,8.2,117,36.94,48.32,,,,,,,,,,,,,,,,,,
12/02/20,04:35:00,18.2,1,64.70,25.95,29.703,0.000,0.2963,4.229,3.0,4.5,122,36.70,48.27,,,,,,,,,,,,,,,,,,
12/02/20,04:40:00,18.2,1,64.80,26.07,29.703,0.000,0.2963,4.229,3.7,7.5,118,36.79,48.27,,,,,,,,,,,,,,,,,,
12/02/20,04:45:00,15.9,1,64.50,26.10,29.703,0.000,0.2959,4.229,4.5,9.0,131,36.94,48.23,,,,,,,,,,,,,,,,,,
12/02/20,04:50:00,17.1,1,65.00,25.78,29.703,0.000,0.2963,4.229,3.7,6.7,126,36.41,48.18,,,,,,,,,,,,,,,,,,
12/02/20,04:55:00,18.8,1,65.30,25.76,29.703,0.000,0.2963,4.229,3.7,7.5,129,36.27,48.18,,,,,,,,,,,,,,,,,,
12/02/20,05:00:00,19.4,1,65.30,26.03,29.703,0.000,0.2963,4.229,4.5,9.0,121,36.55,48.14,,,,,,,,,,,,,,,,,,
12/02/20,05:05:00,18.2,1,65.10,25.45,29.703,0.000,0.2955,4.229,3.7,9.0,119,36.02,48.09,,,,,,,,,,,,,,,,,,
12/02/20,05:10:00,20.0,1,65.60,25.96,29.703,0.000,0.2963,4.218,5.2,9.7,110,36.36,48.09,,,,,,,,,,,,,,,,,,
12/02/20,05:15:00,15.9,1,65.70,25.95,29.703,0.000,0.2955,4.217,4.5,7.5,114,36.31,48.05,,,,,,,,,,,,,,,,,,
12/02/20,05:20:00,18.2,1,66.10,25.63,29.706,0.000,0.2959,4.221,4.5,10.5,124,35.83,48.00,,,,,,,,,,,,,,,,,,
12/02/20,05:25:00,22.9,1,66.80,25.56,29.706,0.000,0.2955,4.223,3.0,6.0,125,35.49,48.00,,,,,,,,,,,,,,,,,,
12/02/20,05:30:00,25.3,1,67.10,25.53,29.706,0.000,0.2963,4.224,3.0,4.5,121,35.35,47.96,,,,,,,,,,,,,,,,,,
12/02/20,05:35:00,24.1,1,67.80,25.59,29.706,0.000,0.2963,4.226,3.0,5.2,125,35.15,47.96,,,,,,,,,,,,,,,,,,
12/02/20,05:40:00,22.4,1,67.50,25.91,29.709,0.000,0.2955,4.226,3.7,6.7,125,35.59,47.91,,,,,,,,,,,,,,,,,,
12/02/20,05:45:00,24.7,1,67.60,25.71,29.712,0.000,0.2963,4.224,3.0,7.5,117,35.35,47.87,,,,,,,,,,,,,,,,,,
12/02/20,05:50:00,26.5,1,68.60,25.78,29.715,0.000,0.2955,4.226,3.0,6.7,126,35.05,47.87,,,,,,,,,,,,,,,,,,
12/02/20,05:55:00,25.9,1,69.00,25.88,29.715,0.000,0.2959,4.226,3.0,8.2,131,35.01,47.83,,,,,,,,,,,,,,,,,,
12/02/20,06:00:00,28.2,1,68.70,25.91,29.718,0.000,0.2955,4.226,3.7,6.0,132,35.15,47.78,,,,,,,,,,,,,,,,,,
